first,second,third,fourth,fifth,sixth,Day_Name,Month,Day,Week,week_cos,week_sin,month_cos,month_sin,day_cos,day_sin
10,11,35,39,41,42,Thursday,6,3,22,0.6234898018587369,0.7818314824680271,-1.0,1.2246467991473532e-16,0.8207634412072763,0.5712682150947923
21,23,28,34,39,40,Saturday,5,29,21,1.0,-7.347880794884119e-16,-0.8660254037844387,0.49999999999999994,0.9189578116202306,-0.3943558551133187
4,11,15,27,28,31,Tuesday,6,1,22,0.6234898018587369,0.7818314824680271,-1.0,1.2246467991473532e-16,0.9795299412524945,0.20129852008866006
12,17,21,24,25,40,Thursday,5,27,21,1.0,-7.347880794884119e-16,-0.8660254037844387,0.49999999999999994,0.6889669190756865,-0.72479278722912
15,20,21,29,31,37,Tuesday,5,25,21,1.0,-7.347880794884119e-16,-0.8660254037844387,0.49999999999999994,0.3473052528448203,-0.9377521321470804
7,12,20,21,30,40,Saturday,5,22,20,0.6234898018587329,-0.7818314824680302,-0.8660254037844387,0.49999999999999994,-0.2506525322587213,-0.9680771188662041
7,23,24,37,39,42,Thursday,5,20,20,0.6234898018587329,-0.7818314824680302,-0.8660254037844387,0.49999999999999994,-0.6121059825476627,-0.7907757369376986
7,15,16,23,25,26,Tuesday,5,18,20,0.6234898018587329,-0.7818314824680302,-0.8660254037844387,0.49999999999999994,-0.8743466161445822,-0.4853019625310808
13,28,34,39,40,42,Saturday,5,15,19,-0.22252093395631506,-0.9749279121818235,-0.8660254037844387,0.49999999999999994,-0.994869323391895,0.10116832198743272
6,26,30,31,33,37,Thursday,5,13,19,-0.22252093395631506,-0.9749279121818235,-0.8660254037844387,0.49999999999999994,-0.8743466161445821,0.48530196253108104
1,6,8,10,31,32,Tuesday,5,11,19,-0.22252093395631506,-0.9749279121818235,-0.8660254037844387,0.49999999999999994,-0.6121059825476626,0.7907757369376989
6,16,25,32,36,41,Saturday,5,8,18,-0.9009688679024194,-0.43388373911755757,-0.8660254037844387,0.49999999999999994,-0.05064916883871264,0.9987165071710528
2,3,5,13,27,32,Thursday,5,6,18,-0.9009688679024194,-0.43388373911755757,-0.8660254037844387,0.49999999999999994,0.3473052528448203,0.9377521321470804
8,25,29,32,35,39,Tuesday,5,4,18,-0.9009688679024194,-0.43388373911755757,-0.8660254037844387,0.49999999999999994,0.6889669190756866,0.72479278722912
9,12,14,23,26,31,Saturday,5,1,17,-0.9009688679024196,0.43388373911755707,-0.8660254037844387,0.49999999999999994,0.9795299412524945,0.20129852008866006
1,8,24,25,34,36,Thursday,4,29,17,-0.9009688679024196,0.43388373911755707,-0.4999999999999998,0.8660254037844387,0.9189578116202306,-0.3943558551133187
1,4,13,32,33,34,Tuesday,4,27,17,-0.9009688679024196,0.43388373911755707,-0.4999999999999998,0.8660254037844387,0.6889669190756865,-0.72479278722912
3,6,9,18,27,34,Saturday,4,24,16,-0.22252093395631387,0.9749279121818237,-0.4999999999999998,0.8660254037844387,0.15142777750457667,-0.9884683243281114
4,13,15,20,34,42,Thursday,4,22,16,-0.22252093395631387,0.9749279121818237,-0.4999999999999998,0.8660254037844387,-0.2506525322587213,-0.9680771188662041
14,20,27,28,32,35,Tuesday,4,20,16,-0.22252093395631387,0.9749279121818237,-0.4999999999999998,0.8660254037844387,-0.6121059825476627,-0.7907757369376986
4,8,22,25,34,41,Saturday,4,17,15,0.6234898018587354,0.7818314824680284,-0.4999999999999998,0.8660254037844387,-0.9541392564000488,-0.2993631229733582
5,15,23,27,29,33,Thursday,4,15,15,0.6234898018587354,0.7818314824680284,-0.4999999999999998,0.8660254037844387,-0.994869323391895,0.10116832198743272
2,9,35,36,37,40,Tuesday,4,13,15,0.6234898018587354,0.7818314824680284,-0.4999999999999998,0.8660254037844387,-0.8743466161445821,0.48530196253108104
13,19,20,25,36,37,Saturday,4,10,14,1.0,-4.898587196589413e-16,-0.4999999999999998,0.8660254037844387,-0.4403941515576344,0.8978045395707416
2,11,14,32,34,42,Thursday,4,8,14,1.0,-4.898587196589413e-16,-0.4999999999999998,0.8660254037844387,-0.05064916883871264,0.9987165071710528
2,7,14,24,32,33,Tuesday,4,6,14,1.0,-4.898587196589413e-16,-0.4999999999999998,0.8660254037844387,0.3473052528448203,0.9377521321470804
3,5,6,13,16,42,Tuesday,3,30,13,0.6234898018587346,-0.781831482468029,6.123233995736766e-17,1.0,0.9795299412524943,-0.20129852008866114
1,8,14,24,28,34,Saturday,3,27,12,-0.2225209339563148,-0.9749279121818235,6.123233995736766e-17,1.0,0.6889669190756865,-0.72479278722912
3,11,17,25,38,39,Thursday,3,25,12,-0.2225209339563148,-0.9749279121818235,6.123233995736766e-17,1.0,0.3473052528448203,-0.9377521321470804
3,6,7,24,26,41,Tuesday,3,23,12,-0.2225209339563148,-0.9749279121818235,6.123233995736766e-17,1.0,-0.05064916883871355,-0.9987165071710528
7,10,23,34,38,40,Saturday,3,20,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.6121059825476627,-0.7907757369376986
3,9,16,19,37,38,Thursday,3,18,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.8743466161445822,-0.4853019625310808
1,2,4,6,36,37,Tuesday,3,16,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.9948693233918952,-0.10116832198743204
6,9,10,18,21,25,Saturday,3,13,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,-0.8743466161445821,0.48530196253108104
14,20,24,31,35,38,Thursday,3,11,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,-0.6121059825476626,0.7907757369376989
5,14,17,21,22,41,Tuesday,3,9,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,-0.2506525322587204,0.9680771188662043
5,10,12,17,33,35,Saturday,3,6,9,-0.2225209339563141,0.9749279121818237,6.123233995736766e-17,1.0,0.3473052528448203,0.9377521321470804
14,21,30,34,37,41,Thursday,3,4,9,-0.2225209339563141,0.9749279121818237,6.123233995736766e-17,1.0,0.6889669190756866,0.72479278722912
1,6,11,20,40,41,Tuesday,3,2,9,-0.2225209339563141,0.9749279121818237,6.123233995736766e-17,1.0,0.9189578116202306,0.39435585511331855
4,8,20,21,28,31,Saturday,2,27,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,0.6889669190756865,-0.72479278722912
2,4,19,22,30,31,Thursday,2,25,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,0.3473052528448203,-0.9377521321470804
1,9,10,15,18,40,Tuesday,2,23,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,-0.05064916883871355,-0.9987165071710528
3,9,10,19,35,37,Saturday,2,20,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.6121059825476627,-0.7907757369376986
6,7,10,14,19,27,Thursday,2,18,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.8743466161445822,-0.4853019625310808
2,12,19,22,29,35,Tuesday,2,16,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.9948693233918952,-0.10116832198743204
6,8,19,21,28,38,Saturday,2,13,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,-0.8743466161445821,0.48530196253108104
3,8,17,20,27,39,Thursday,2,11,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,-0.6121059825476626,0.7907757369376989
7,16,25,27,33,38,Tuesday,2,9,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,-0.2506525322587204,0.9680771188662043
3,7,24,27,29,41,Saturday,2,6,5,-0.2225209339563146,-0.9749279121818236,0.5000000000000001,0.8660254037844386,0.3473052528448203,0.9377521321470804
2,9,12,18,20,24,Thursday,2,4,5,-0.2225209339563146,-0.9749279121818236,0.5000000000000001,0.8660254037844386,0.6889669190756866,0.72479278722912
2,5,9,32,34,42,Tuesday,2,2,5,-0.2225209339563146,-0.9749279121818236,0.5000000000000001,0.8660254037844386,0.9189578116202306,0.39435585511331855
7,10,14,24,33,34,Saturday,1,30,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.9795299412524943,-0.20129852008866114
3,5,20,24,30,41,Thursday,1,28,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.8207634412072763,-0.5712682150947924
4,18,28,34,35,41,Tuesday,1,26,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.5289640103269624,-0.8486442574947509
1,11,12,22,23,32,Saturday,1,23,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.05064916883871355,-0.9987165071710528
20,21,23,33,36,42,Thursday,1,21,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.44039415155763423,-0.8978045395707417
8,12,14,26,33,40,Tuesday,1,19,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.7587581226927911,-0.651372482722222
3,4,8,20,24,34,Saturday,1,16,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-0.9948693233918952,-0.10116832198743204
15,23,27,30,33,37,Thursday,1,14,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-0.9541392564000488,0.29936312297335804
7,8,10,31,33,42,Tuesday,1,12,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-0.758758122692791,0.6513724827222223
1,4,14,27,35,38,Saturday,1,9,1,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,-0.2506525322587204,0.9680771188662043
16,18,27,34,36,40,Thursday,1,7,1,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,0.1514277775045767,0.9884683243281114
1,2,28,31,32,42,Tuesday,1,5,1,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,0.5289640103269624,0.8486442574947509
10,13,22,24,29,33,Saturday,1,2,53,-0.9009688679024199,-0.43388373911755646,0.8660254037844387,0.49999999999999994,0.9189578116202306,0.39435585511331855
5,7,11,19,34,37,Thursday,12,31,53,-0.9009688679024199,-0.43388373911755646,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16
13,14,18,24,31,39,Tuesday,12,29,53,-0.9009688679024199,-0.43388373911755646,1.0,-2.4492935982947064e-16,0.9189578116202306,-0.3943558551133187
2,4,12,22,34,37,Thursday,12,10,50,0.6234898018587349,0.7818314824680287,1.0,-2.4492935982947064e-16,-0.4403941515576344,0.8978045395707416
2,10,18,25,26,34,Thursday,12,3,49,1.0,-1.7145055188062944e-15,1.0,-2.4492935982947064e-16,0.8207634412072763,0.5712682150947923
1,6,12,21,35,41,Thursday,11,26,48,0.6234898018587323,-0.7818314824680308,0.8660254037844384,-0.5000000000000004,0.5289640103269624,-0.8486442574947509
4,15,28,34,37,39,Saturday,12,26,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,0.5289640103269624,-0.8486442574947509
22,26,31,32,37,39,Thursday,12,24,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,0.15142777750457667,-0.9884683243281114
9,16,18,23,26,34,Tuesday,12,22,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,-0.2506525322587213,-0.9680771188662041
3,14,16,21,22,27,Saturday,12,19,51,-0.22252093395631267,0.974927912181824,1.0,-2.4492935982947064e-16,-0.7587581226927911,-0.651372482722222
2,15,16,26,38,39,Thursday,12,17,51,-0.22252093395631267,0.974927912181824,1.0,-2.4492935982947064e-16,-0.9541392564000488,-0.2993631229733582
1,2,3,7,23,40,Tuesday,12,15,51,-0.22252093395631267,0.974927912181824,1.0,-2.4492935982947064e-16,-0.994869323391895,0.10116832198743272
1,8,12,30,36,41,Saturday,12,12,50,0.6234898018587349,0.7818314824680287,1.0,-2.4492935982947064e-16,-0.758758122692791,0.6513724827222223
3,16,19,32,33,40,Tuesday,12,8,50,0.6234898018587349,0.7818314824680287,1.0,-2.4492935982947064e-16,-0.05064916883871264,0.9987165071710528
4,15,28,36,40,42,Saturday,12,5,49,1.0,-1.7145055188062944e-15,1.0,-2.4492935982947064e-16,0.5289640103269624,0.8486442574947509
4,11,17,20,37,40,Tuesday,12,1,49,1.0,-1.7145055188062944e-15,1.0,-2.4492935982947064e-16,0.9795299412524945,0.20129852008866006
5,15,19,27,40,42,Saturday,11,28,48,0.6234898018587323,-0.7818314824680308,0.8660254037844384,-0.5000000000000004,0.8207634412072763,-0.5712682150947924
1,8,11,18,35,36,Tuesday,11,24,48,0.6234898018587323,-0.7818314824680308,0.8660254037844384,-0.5000000000000004,0.15142777750457667,-0.9884683243281114
14,16,18,24,31,32,Saturday,11,21,47,-0.222520933956316,-0.9749279121818233,0.8660254037844384,-0.5000000000000004,-0.44039415155763423,-0.8978045395707417
7,13,19,20,29,37,Tuesday,11,17,47,-0.222520933956316,-0.9749279121818233,0.8660254037844384,-0.5000000000000004,-0.9541392564000488,-0.2993631229733582
1,21,31,37,39,40,Saturday,11,14,46,-0.9009688679024198,-0.4338837391175567,0.8660254037844384,-0.5000000000000004,-0.9541392564000488,0.29936312297335804
1,2,8,12,13,41,Tuesday,11,10,46,-0.9009688679024198,-0.4338837391175567,0.8660254037844384,-0.5000000000000004,-0.4403941515576344,0.8978045395707416
6,21,27,29,31,36,Saturday,11,7,45,-0.9009688679024185,0.43388373911755956,0.8660254037844384,-0.5000000000000004,0.1514277775045767,0.9884683243281114
17,19,20,30,37,41,Tuesday,11,3,45,-0.9009688679024185,0.43388373911755956,0.8660254037844384,-0.5000000000000004,0.8207634412072763,0.5712682150947923
4,11,22,23,26,30,Saturday,10,31,44,-0.22252093395630598,0.9749279121818255,0.5000000000000001,-0.8660254037844386,1.0,-2.4492935982947064e-16
5,13,15,18,30,39,Tuesday,10,27,44,-0.22252093395630598,0.9749279121818255,0.5000000000000001,-0.8660254037844386,0.6889669190756865,-0.72479278722912
3,5,7,11,15,36,Saturday,10,24,43,0.6234898018587347,0.7818314824680289,0.5000000000000001,-0.8660254037844386,0.15142777750457667,-0.9884683243281114
2,15,19,21,24,38,Tuesday,10,20,43,0.6234898018587347,0.7818314824680289,0.5000000000000001,-0.8660254037844386,-0.6121059825476627,-0.7907757369376986
3,4,8,21,31,37,Saturday,10,17,42,1.0,-1.4695761589768238e-15,0.5000000000000001,-0.8660254037844386,-0.9541392564000488,-0.2993631229733582
13,14,25,37,38,39,Tuesday,10,13,42,1.0,-1.4695761589768238e-15,0.5000000000000001,-0.8660254037844386,-0.8743466161445821,0.48530196253108104
4,9,11,18,22,30,Saturday,10,10,41,0.6234898018587324,-0.7818314824680307,0.5000000000000001,-0.8660254037844386,-0.4403941515576344,0.8978045395707416
3,17,20,27,32,35,Tuesday,10,6,41,0.6234898018587324,-0.7818314824680307,0.5000000000000001,-0.8660254037844386,0.3473052528448203,0.9377521321470804
3,9,11,16,18,25,Saturday,10,3,40,-0.22252093395631578,-0.9749279121818233,0.5000000000000001,-0.8660254037844386,0.8207634412072763,0.5712682150947923
2,3,4,11,19,24,Tuesday,9,29,40,-0.22252093395631578,-0.9749279121818233,-1.8369701987210297e-16,-1.0,0.9189578116202306,-0.3943558551133187
5,19,20,32,40,42,Saturday,9,26,39,-0.9009688679024197,-0.4338837391175569,-1.8369701987210297e-16,-1.0,0.5289640103269624,-0.8486442574947509
1,2,14,15,17,22,Tuesday,9,22,39,-0.9009688679024197,-0.4338837391175569,-1.8369701987210297e-16,-1.0,-0.2506525322587213,-0.9680771188662041
1,5,14,19,29,39,Saturday,9,19,38,-0.9009688679024186,0.43388373911755934,-1.8369701987210297e-16,-1.0,-0.7587581226927911,-0.651372482722222
3,9,18,22,26,29,Tuesday,9,15,38,-0.9009688679024186,0.43388373911755934,-1.8369701987210297e-16,-1.0,-0.994869323391895,0.10116832198743272
2,8,12,13,33,36,Saturday,9,12,37,-0.22252093395631314,0.9749279121818238,-1.8369701987210297e-16,-1.0,-0.758758122692791,0.6513724827222223
3,7,10,16,18,26,Tuesday,9,8,37,-0.22252093395631314,0.9749279121818238,-1.8369701987210297e-16,-1.0,-0.05064916883871264,0.9987165071710528
1,12,23,26,27,39,Saturday,9,5,36,0.6234898018587345,0.781831482468029,-1.8369701987210297e-16,-1.0,0.5289640103269624,0.8486442574947509
4,7,8,25,36,38,Tuesday,9,1,36,0.6234898018587345,0.781831482468029,-1.8369701987210297e-16,-1.0,0.9795299412524945,0.20129852008866006
20,24,28,36,39,42,Saturday,8,29,35,1.0,-1.2246467991473533e-15,-0.5000000000000004,-0.8660254037844385,0.9189578116202306,-0.3943558551133187
16,17,20,22,39,40,Tuesday,8,25,35,1.0,-1.2246467991473533e-15,-0.5000000000000004,-0.8660254037844385,0.3473052528448203,-0.9377521321470804
1,9,16,20,32,41,Saturday,8,22,34,0.6234898018587354,-0.7818314824680284,-0.5000000000000004,-0.8660254037844385,-0.2506525322587213,-0.9680771188662041
3,12,16,18,22,28,Tuesday,8,18,34,0.6234898018587354,-0.7818314824680284,-0.5000000000000004,-0.8660254037844385,-0.8743466161445822,-0.4853019625310808
5,16,22,31,33,36,Saturday,8,15,33,-0.22252093395631553,-0.9749279121818234,-0.5000000000000004,-0.8660254037844385,-0.994869323391895,0.10116832198743272
4,10,24,31,32,37,Tuesday,8,11,33,-0.22252093395631553,-0.9749279121818234,-0.5000000000000004,-0.8660254037844385,-0.6121059825476626,0.7907757369376989
9,15,18,25,28,39,Saturday,8,8,32,-0.9009688679024196,-0.4338837391175571,-0.5000000000000004,-0.8660254037844385,-0.05064916883871264,0.9987165071710528
4,14,16,21,25,28,Tuesday,8,4,32,-0.9009688679024196,-0.4338837391175571,-0.5000000000000004,-0.8660254037844385,0.6889669190756866,0.72479278722912
5,8,13,15,25,37,Saturday,8,1,31,-0.9009688679024187,0.4338837391175591,-0.5000000000000004,-0.8660254037844385,0.9795299412524945,0.20129852008866006
7,14,18,20,35,42,Tuesday,7,28,31,-0.9009688679024187,0.4338837391175591,-0.8660254037844388,-0.4999999999999997,0.8207634412072763,-0.5712682150947924
2,14,25,30,33,37,Saturday,7,25,30,-0.22252093395630992,0.9749279121818246,-0.8660254037844388,-0.4999999999999997,0.3473052528448203,-0.9377521321470804
1,14,17,24,28,34,Tuesday,7,21,30,-0.22252093395630992,0.9749279121818246,-0.8660254037844388,-0.4999999999999997,-0.44039415155763423,-0.8978045395707417
3,22,29,33,39,41,Saturday,7,18,29,0.6234898018587344,0.7818314824680291,-0.8660254037844388,-0.4999999999999997,-0.8743466161445822,-0.4853019625310808
3,10,20,21,40,42,Tuesday,7,14,29,0.6234898018587344,0.7818314824680291,-0.8660254037844388,-0.4999999999999997,-0.9541392564000488,0.29936312297335804
10,15,16,17,20,27,Saturday,7,11,28,1.0,-9.797174393178826e-16,-0.8660254037844388,-0.4999999999999997,-0.6121059825476626,0.7907757369376989
3,6,24,26,32,40,Tuesday,7,7,28,1.0,-9.797174393178826e-16,-0.8660254037844388,-0.4999999999999997,0.1514277775045767,0.9884683243281114
1,3,11,20,24,34,Saturday,7,4,27,0.6234898018587328,-0.7818314824680304,-0.8660254037844388,-0.4999999999999997,0.6889669190756866,0.72479278722912
11,16,25,29,34,38,Tuesday,6,30,27,0.6234898018587328,-0.7818314824680304,-1.0,1.2246467991473532e-16,0.9795299412524943,-0.20129852008866114
7,16,25,26,34,40,Saturday,6,27,26,-0.22252093395631184,-0.9749279121818242,-1.0,1.2246467991473532e-16,0.6889669190756865,-0.72479278722912
5,21,23,24,32,41,Tuesday,6,23,26,-0.22252093395631184,-0.9749279121818242,-1.0,1.2246467991473532e-16,-0.05064916883871355,-0.9987165071710528
22,24,29,34,35,37,Saturday,6,20,25,-0.9009688679024195,-0.43388373911755734,-1.0,1.2246467991473532e-16,-0.6121059825476627,-0.7907757369376986
2,7,13,31,32,41,Tuesday,6,16,25,-0.9009688679024195,-0.43388373911755734,-1.0,1.2246467991473532e-16,-0.9948693233918952,-0.10116832198743204
1,8,13,33,34,36,Saturday,6,13,24,-0.9009688679024188,0.4338837391175589,-1.0,1.2246467991473532e-16,-0.8743466161445821,0.48530196253108104
12,14,18,27,31,34,Tuesday,6,9,24,-0.9009688679024188,0.4338837391175589,-1.0,1.2246467991473532e-16,-0.2506525322587204,0.9680771188662043
10,13,21,27,29,31,Saturday,6,6,23,-0.22252093395631362,0.9749279121818238,-1.0,1.2246467991473532e-16,0.3473052528448203,0.9377521321470804
3,7,13,16,20,34,Tuesday,6,2,23,-0.22252093395631362,0.9749279121818238,-1.0,1.2246467991473532e-16,0.9189578116202306,0.39435585511331855
2,8,10,15,38,42,Saturday,5,30,22,0.6234898018587369,0.7818314824680271,-0.8660254037844387,0.49999999999999994,0.9795299412524943,-0.20129852008866114
21,23,24,28,35,37,Tuesday,5,26,22,0.6234898018587369,0.7818314824680271,-0.8660254037844387,0.49999999999999994,0.5289640103269624,-0.8486442574947509
19,21,27,28,31,37,Saturday,5,23,21,1.0,-7.347880794884119e-16,-0.8660254037844387,0.49999999999999994,-0.05064916883871355,-0.9987165071710528
5,20,23,26,31,36,Tuesday,5,19,21,1.0,-7.347880794884119e-16,-0.8660254037844387,0.49999999999999994,-0.7587581226927911,-0.651372482722222
2,3,12,19,21,26,Saturday,5,16,20,0.6234898018587329,-0.7818314824680302,-0.8660254037844387,0.49999999999999994,-0.9948693233918952,-0.10116832198743204
2,4,11,22,29,39,Tuesday,5,12,20,0.6234898018587329,-0.7818314824680302,-0.8660254037844387,0.49999999999999994,-0.758758122692791,0.6513724827222223
1,7,15,17,24,31,Saturday,5,9,19,-0.22252093395631506,-0.9749279121818235,-0.8660254037844387,0.49999999999999994,-0.2506525322587204,0.9680771188662043
5,7,26,32,36,41,Tuesday,5,5,19,-0.22252093395631506,-0.9749279121818235,-0.8660254037844387,0.49999999999999994,0.5289640103269624,0.8486442574947509
4,6,9,12,27,41,Saturday,5,2,18,-0.9009688679024194,-0.43388373911755757,-0.8660254037844387,0.49999999999999994,0.9189578116202306,0.39435585511331855
2,20,21,25,28,29,Tuesday,4,28,18,-0.9009688679024194,-0.43388373911755757,-0.4999999999999998,0.8660254037844387,0.8207634412072763,-0.5712682150947924
6,9,11,22,28,35,Saturday,4,25,17,-0.9009688679024196,0.43388373911755707,-0.4999999999999998,0.8660254037844387,0.3473052528448203,-0.9377521321470804
2,15,19,26,38,39,Tuesday,4,21,17,-0.9009688679024196,0.43388373911755707,-0.4999999999999998,0.8660254037844387,-0.44039415155763423,-0.8978045395707417
4,13,17,19,32,41,Saturday,4,18,16,-0.22252093395631387,0.9749279121818237,-0.4999999999999998,0.8660254037844387,-0.8743466161445822,-0.4853019625310808
1,2,7,8,23,37,Tuesday,4,14,16,-0.22252093395631387,0.9749279121818237,-0.4999999999999998,0.8660254037844387,-0.9541392564000488,0.29936312297335804
1,5,6,7,14,35,Tuesday,4,7,15,0.6234898018587354,0.7818314824680284,-0.4999999999999998,0.8660254037844387,0.1514277775045767,0.9884683243281114
7,10,17,27,28,41,Saturday,4,4,14,1.0,-4.898587196589413e-16,-0.4999999999999998,0.8660254037844387,0.6889669190756866,0.72479278722912
7,12,14,16,20,38,Tuesday,3,31,14,1.0,-4.898587196589413e-16,6.123233995736766e-17,1.0,1.0,-2.4492935982947064e-16
6,13,16,25,30,39,Saturday,3,28,13,0.6234898018587346,-0.781831482468029,6.123233995736766e-17,1.0,0.8207634412072763,-0.5712682150947924
1,4,9,14,26,41,Tuesday,3,24,13,0.6234898018587346,-0.781831482468029,6.123233995736766e-17,1.0,0.15142777750457667,-0.9884683243281114
8,10,12,19,31,38,Saturday,3,21,12,-0.2225209339563148,-0.9749279121818235,6.123233995736766e-17,1.0,-0.44039415155763423,-0.8978045395707417
1,5,22,28,29,32,Tuesday,3,17,12,-0.2225209339563148,-0.9749279121818235,6.123233995736766e-17,1.0,-0.9541392564000488,-0.2993631229733582
13,14,17,35,37,38,Saturday,3,14,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.9541392564000488,0.29936312297335804
6,8,24,25,30,38,Tuesday,3,10,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.4403941515576344,0.8978045395707416
6,10,19,29,36,39,Saturday,3,7,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,0.1514277775045767,0.9884683243281114
5,11,16,24,32,34,Tuesday,3,3,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,0.8207634412072763,0.5712682150947923
16,27,31,32,36,42,Saturday,2,28,9,-0.2225209339563141,0.9749279121818237,0.5000000000000001,0.8660254037844386,0.8207634412072763,-0.5712682150947924
11,12,13,17,35,38,Tuesday,2,24,9,-0.2225209339563141,0.9749279121818237,0.5000000000000001,0.8660254037844386,0.15142777750457667,-0.9884683243281114
20,23,28,39,40,42,Saturday,2,21,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,-0.44039415155763423,-0.8978045395707417
3,12,14,15,16,18,Tuesday,2,17,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,-0.9541392564000488,-0.2993631229733582
7,9,17,18,29,40,Saturday,2,14,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.9541392564000488,0.29936312297335804
2,3,14,15,28,32,Tuesday,2,10,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.4403941515576344,0.8978045395707416
8,12,14,16,24,29,Saturday,2,7,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,0.1514277775045767,0.9884683243281114
6,10,11,15,19,21,Tuesday,2,3,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,0.8207634412072763,0.5712682150947923
7,17,30,38,39,41,Saturday,1,31,5,-0.2225209339563146,-0.9749279121818236,0.8660254037844387,0.49999999999999994,1.0,-2.4492935982947064e-16
5,8,29,32,38,41,Tuesday,1,27,5,-0.2225209339563146,-0.9749279121818236,0.8660254037844387,0.49999999999999994,0.6889669190756865,-0.72479278722912
2,3,15,20,21,22,Saturday,1,24,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.15142777750457667,-0.9884683243281114
2,5,10,27,31,37,Tuesday,1,20,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,-0.6121059825476627,-0.7907757369376986
2,4,6,14,15,31,Saturday,1,17,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.9541392564000488,-0.2993631229733582
1,8,32,34,38,40,Tuesday,1,13,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.8743466161445821,0.48530196253108104
1,4,12,24,31,41,Saturday,1,10,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-0.4403941515576344,0.8978045395707416
18,20,22,29,39,42,Tuesday,1,6,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,0.3473052528448203,0.9377521321470804
6,7,22,33,39,41,Saturday,1,3,1,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,0.8207634412072763,0.5712682150947923
8,12,17,23,25,35,Tuesday,12,30,1,0.6234898018587336,0.7818314824680298,1.0,-2.4492935982947064e-16,0.9795299412524943,-0.20129852008866114
5,9,15,22,35,40,Saturday,12,27,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,0.6889669190756865,-0.72479278722912
16,21,33,37,38,40,Tuesday,12,23,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,-0.05064916883871355,-0.9987165071710528
